Time,Motor,CF,IF,Brake,E,Mean,Skewness,MAD,SF,Distance,SAD,P2P,Var,Kurtosis,Safety,Door,Resv-1,Resv-2,Resv-3,FFT-Motor Freq,FFT-Motor Mag,FFT-Resv1 Freq,FFT-Resv1 Mag,FFT-Resv2 Freq,FFT-Resv2 Mag,door,workMode,vibration_y,openCloseDoorNum,floor,cumulativeRunNum,vibration_z,vibration_x,velocity,motion,mileage
2024-04-19 20:59:44:100,0.3173924936,1.0,1000.0,0.0524918329,45.0,6.0,0.0,239.0,119.0,0.0,45.0,373.0,273.0,223.0,0.045777763799999996,0.3332621019,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:44:150,0.29908138819999996,1.0,1000.0,0.0537125732,42.0,6.0,0.0,241.0,120.0,0.0,42.0,372.0,273.0,167.0,0.045777763799999996,0.3332621019,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:44:200,0.3173924936,1.0,1000.0,0.0524918329,44.0,6.0,0.0,300.0,119.0,0.0,44.0,373.0,273.0,0.0,0.0534073911,0.3332621019,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:44:250,0.29908138819999996,1.0,1000.0,0.0524918329,48.0,8.0,0.0,264.0,120.0,0.0,48.0,372.0,273.0,0.0,0.0534073911,0.3332621019,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:44:300,0.3173924936,1.0,1000.0,0.0524918329,49.0,8.0,0.0,271.0,119.0,0.0,49.0,373.0,273.0,0.0,0.0534073911,0.3332621019,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:44:350,0.29908138819999996,1.0,1000.0,0.0524918329,43.0,7.0,0.0,258.0,120.0,0.0,43.0,372.0,272.0,0.0,0.0534073911,0.3320413616,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:44:400,0.3173924936,1.0,1000.0,0.0524918329,42.0,6.0,0.0,251.0,119.0,0.0,42.0,374.0,273.0,0.0,0.0534073911,0.3332621019,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:44:450,0.29908138819999996,1.0,1000.0,0.0537125732,47.0,7.0,0.0,257.0,119.0,0.0,47.0,374.0,273.0,0.0,0.0534073911,0.3332621019,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:44:500,0.3173924936,1.0,1000.0,0.0524918329,43.0,7.0,0.0,278.0,119.0,0.0,43.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:44:550,0.29908138819999996,1.0,1000.0,0.0524918329,43.0,7.0,0.0,276.0,119.0,0.0,43.0,376.0,274.0,91.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:44:600,0.3173924936,1.0,1000.0,0.0524918329,49.0,7.0,0.0,247.0,119.0,0.0,49.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:44:650,0.29908138819999996,1.0,1000.0,0.0537125732,50.0,7.0,0.0,234.0,119.0,0.0,50.0,376.0,274.0,116.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:44:700,0.3173924936,1.0,1000.0,0.0524918329,48.0,7.0,0.0,248.0,119.0,0.0,48.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:44:750,0.29908138819999996,1.0,1000.0,0.0537125732,45.0,7.0,0.0,253.0,119.0,0.0,45.0,375.0,274.0,191.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:44:800,0.3173924936,1.0,1000.0,0.0524918329,43.0,6.0,0.0,236.0,119.0,0.0,43.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:44:850,0.29908138819999996,1.0,1000.0,0.0524918329,48.0,7.0,0.0,223.0,119.0,0.0,48.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:44:900,0.3173924936,1.0,1000.0,0.0524918329,46.0,7.0,0.0,238.0,119.0,0.0,46.0,378.0,275.0,0.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:44:950,0.29908138819999996,1.0,1000.0,0.0524918329,48.0,7.0,0.0,241.0,119.0,0.0,48.0,376.0,274.0,121.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:45:000,0.3173924936,1.0,1000.0,0.0524918329,45.0,7.0,0.0,262.0,119.0,0.0,45.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,1.19,0.7263405255287286,1.19,0.7263405255287286,0.42,30.396435438093015,5.0,1.0,0.0018592309206724167,32567.0,16.0,31680.0,0.03695429489016533,0.025718068704009056,0.0,0.0,1418936.5
2024-04-19 20:59:45:050,0.29908138819999996,1.0,1000.0,0.0524918329,42.0,6.0,0.0,224.0,119.0,0.0,42.0,376.0,274.0,132.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:45:100,0.3173924936,1.0,1000.0,0.0524918329,43.0,7.0,0.0,248.0,119.0,0.0,43.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:45:150,0.29908138819999996,1.0,1000.0,0.0537125732,40.0,7.0,0.0,256.0,119.0,0.0,40.0,374.0,273.0,41.0,0.0534073911,0.3332621019,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:45:200,0.3173924936,1.0,1000.0,0.0524918329,39.0,6.0,0.0,243.0,119.0,0.0,39.0,376.0,274.0,107.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:45:250,0.29908138819999996,1.0,1000.0,0.0524918329,46.0,8.0,0.0,276.0,119.0,0.0,46.0,375.0,274.0,0.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:45:300,0.3173924936,1.0,1000.0,0.0537125732,41.0,7.0,0.0,268.0,119.0,0.0,41.0,377.0,274.0,339.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:45:350,0.29908138819999996,1.0,1000.0,0.0524918329,39.0,6.0,0.0,231.0,119.0,0.0,39.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:45:400,0.3173924936,1.0,1000.0,0.0524918329,56.0,7.0,0.0,247.0,119.0,0.0,56.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:45:450,0.29908138819999996,1.0,1000.0,0.0537125732,43.0,7.0,0.0,250.0,119.0,0.0,43.0,376.0,274.0,1.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:45:500,0.3173924936,1.0,1000.0,0.0524918329,44.0,7.0,0.0,278.0,119.0,0.0,44.0,377.0,274.0,179.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:45:550,0.29908138819999996,1.0,1000.0,0.0524918329,52.0,7.0,0.0,273.0,119.0,0.0,52.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:45:600,0.3173924936,1.0,1000.0,0.0524918329,42.0,6.0,0.0,242.0,119.0,0.0,42.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:45:650,0.30518509,1.0,1000.0,0.0524918329,45.0,6.0,0.0,256.0,119.0,0.0,45.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:45:700,0.3173924936,1.0,1000.0,0.0524918329,32.0,7.0,0.0,297.0,119.0,0.0,32.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:45:750,0.29908138819999996,1.0,1000.0,0.0524918329,40.0,7.0,0.0,290.0,119.0,0.0,40.0,376.0,274.0,26.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:45:800,0.3173924936,1.0,1000.0,0.0524918329,38.0,6.0,0.0,274.0,119.0,0.0,38.0,376.0,274.0,248.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:45:850,0.29908138819999996,1.0,1000.0,0.0524918329,38.0,6.0,0.0,297.0,119.0,0.0,38.0,375.0,274.0,0.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:45:900,0.3173924936,1.0,1000.0,0.0524918329,39.0,5.0,0.0,279.0,119.0,0.0,39.0,377.0,274.0,7.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:45:950,0.29908138819999996,1.0,1000.0,0.0524918329,39.0,7.0,0.0,302.0,119.0,0.0,39.0,376.0,274.0,227.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:46:000,0.3173924936,1.0,1000.0,0.0524918329,52.0,7.0,0.0,269.0,119.0,0.0,52.0,376.0,274.0,33.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,1.19,0.7263405255287286,1.19,0.7263405255287286,0.42,30.396435438093015,5.0,1.0,0.0029171104542911053,32567.0,16.0,31680.0,0.04032617434859276,0.023981163278222084,0.0,0.0,1418936.5
2024-04-19 20:59:46:050,0.29908138819999996,1.0,1000.0,0.0524918329,34.0,7.0,0.0,298.0,119.0,0.0,34.0,376.0,274.0,84.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:46:100,0.3173924936,1.0,1000.0,0.0524918329,41.0,6.0,0.0,267.0,119.0,0.0,41.0,377.0,274.0,233.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:46:150,0.29908138819999996,1.0,1000.0,0.0524918329,45.0,5.0,0.0,227.0,119.0,0.0,45.0,375.0,274.0,255.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:46:200,0.3173924936,1.0,1000.0,0.0524918329,43.0,7.0,0.0,277.0,119.0,0.0,43.0,376.0,274.0,262.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:46:250,0.29908138819999996,1.0,1000.0,0.0524918329,45.0,7.0,0.0,285.0,119.0,0.0,45.0,376.0,274.0,233.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:46:300,0.3173924936,1.0,1000.0,0.0524918329,37.0,7.0,0.0,303.0,119.0,0.0,37.0,377.0,274.0,53.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:46:350,0.29908138819999996,1.0,1000.0,0.0524918329,48.0,7.0,0.0,277.0,119.0,0.0,48.0,376.0,274.0,220.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:46:400,0.3173924936,1.0,1000.0,0.0524918329,45.0,7.0,0.0,269.0,119.0,0.0,45.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:46:450,0.29908138819999996,1.0,1000.0,0.0524918329,44.0,6.0,0.0,272.0,119.0,0.0,44.0,377.0,274.0,404.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:46:500,0.3173924936,1.0,1000.0,0.0524918329,41.0,7.0,0.0,250.0,119.0,0.0,41.0,377.0,274.0,5.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:46:550,0.29908138819999996,1.0,1000.0,0.0524918329,43.0,7.0,0.0,266.0,119.0,0.0,43.0,376.0,274.0,36.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:46:600,0.3173924936,1.0,1000.0,0.0524918329,42.0,7.0,0.0,278.0,119.0,0.0,42.0,378.0,275.0,0.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:46:650,0.29908138819999996,1.0,1000.0,0.0524918329,44.0,7.0,0.0,271.0,119.0,0.0,44.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:46:700,0.3173924936,1.0,1000.0,0.0524918329,43.0,6.0,0.0,268.0,119.0,0.0,43.0,378.0,275.0,0.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:46:750,0.30518509,1.0,1000.0,0.0524918329,49.0,8.0,0.0,309.0,119.0,0.0,49.0,377.0,274.0,127.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:46:800,0.3173924936,1.0,1000.0,0.0524918329,46.0,7.0,0.0,255.0,119.0,0.0,46.0,378.0,275.0,0.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:46:850,0.29908138819999996,1.0,1000.0,0.0524918329,45.0,7.0,0.0,270.0,119.0,0.0,45.0,378.0,275.0,70.0,0.0534073911,0.3357035825,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:46:900,0.3173924936,1.0,1000.0,0.0524918329,40.0,6.0,0.0,279.0,118.0,0.0,40.0,379.0,275.0,404.0,0.045777763799999996,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:46:950,0.29908138819999996,1.0,1000.0,0.0524918329,43.0,6.0,0.0,241.0,119.0,0.0,43.0,378.0,275.0,292.0,0.045777763799999996,0.3357035825,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:47:000,0.3173924936,1.0,1000.0,0.0524918329,43.0,7.0,0.0,270.0,118.0,0.0,43.0,379.0,275.0,270.0,0.045777763799999996,0.3357035825,0.3112887918,0.3112887918,0.0076296273,1.18,0.7263405255287286,1.19,0.7263405255287286,0.42,30.396435438093015,5.0,1.0,0.0029171104542911053,32567.0,16.0,31680.0,0.04032617434859276,0.023981163278222084,0.0,0.0,1418936.5
2024-04-19 20:59:47:050,0.29908138819999996,1.0,1000.0,0.0524918329,42.0,7.0,0.0,269.0,119.0,0.0,42.0,378.0,275.0,50.0,0.0534073911,0.3357035825,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:47:100,0.3173924936,1.0,1000.0,0.0524918329,45.0,6.0,0.0,240.0,119.0,0.0,45.0,378.0,275.0,65.0,0.0534073911,0.3357035825,0.3112887918,0.30518509,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:47:150,0.30518509,1.0,1000.0,0.0524918329,49.0,7.0,0.0,277.0,119.0,0.0,49.0,378.0,275.0,0.0,0.0534073911,0.3357035825,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:47:200,0.3173924936,1.0,1000.0,0.0512710926,46.0,7.0,0.0,280.0,118.0,0.0,46.0,379.0,275.0,71.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:47:250,0.30518509,1.0,1000.0,0.0512710926,42.0,7.0,0.0,257.0,119.0,0.0,42.0,378.0,275.0,37.0,0.0534073911,0.3357035825,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:47:300,0.3173924936,1.0,1000.0,0.0524918329,42.0,8.0,0.0,314.0,119.0,0.0,42.0,378.0,275.0,0.0,0.0534073911,0.3357035825,0.3112887918,0.30518509,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:47:350,0.30518509,1.0,1000.0,0.0524918329,44.0,6.0,0.0,252.0,119.0,0.0,44.0,377.0,274.0,122.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:47:400,0.3173924936,1.0,1000.0,0.0524918329,49.0,7.0,0.0,231.0,118.0,0.0,49.0,379.0,275.0,0.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:47:450,0.30518509,1.0,1000.0,0.0524918329,47.0,7.0,0.0,248.0,119.0,0.0,47.0,377.0,274.0,128.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:47:500,0.3173924936,1.0,1000.0,0.0524918329,42.0,6.0,0.0,249.0,118.0,0.0,42.0,379.0,275.0,0.0,0.0534073911,0.3357035825,0.3112887918,0.30518509,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:47:550,0.30518509,1.0,1000.0,0.0524918329,46.0,7.0,0.0,235.0,119.0,0.0,46.0,378.0,275.0,113.0,0.0534073911,0.3357035825,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:47:600,0.3173924936,1.0,1000.0,0.0524918329,50.0,7.0,0.0,238.0,119.0,0.0,50.0,378.0,275.0,59.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:47:650,0.30518509,1.0,1000.0,0.0524918329,50.0,6.0,0.0,246.0,119.0,0.0,50.0,378.0,275.0,0.0,0.0534073911,0.3357035825,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:47:700,0.3173924936,1.0,1000.0,0.0524918329,44.0,9.0,0.0,235.0,120.0,0.0,44.0,370.0,272.0,3.0,0.0534073911,0.3320413616,0.3112887918,0.30518509,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:47:750,0.30518509,1.0,1000.0,0.0524918329,49.0,8.0,0.0,240.0,119.0,0.0,49.0,373.0,273.0,0.0,0.0534073911,0.3332621019,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:47:800,0.3173924936,1.0,1000.0,0.0524918329,46.0,7.0,0.0,220.0,119.0,0.0,46.0,376.0,274.0,162.0,0.0534073911,0.3344828422,0.3112887918,0.30518509,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:47:850,0.30518509,1.0,1000.0,0.0524918329,50.0,7.0,0.0,229.0,119.0,0.0,50.0,375.0,274.0,51.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:47:900,0.3173924936,1.0,1000.0,0.0524918329,42.0,6.0,0.0,225.0,119.0,0.0,42.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:47:950,0.30518509,1.0,1000.0,0.0524918329,44.0,7.0,0.0,238.0,119.0,0.0,44.0,375.0,274.0,203.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:48:000,0.3173924936,1.0,1000.0,0.0524918329,44.0,7.0,0.0,253.0,119.0,0.0,44.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,1.19,0.7263405255287286,1.19,0.7263405255287286,0.42,30.396435438093015,5.0,1.0,0.0032377708703279495,32567.0,16.0,31680.0,0.037357646971940994,0.024226604029536247,0.0,0.0,1418936.5
2024-04-19 20:59:48:050,0.30518509,1.0,1000.0,0.0524918329,42.0,7.0,0.0,256.0,119.0,0.0,42.0,375.0,274.0,145.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:48:100,0.3173924936,1.0,1000.0,0.0524918329,38.0,7.0,0.0,252.0,119.0,0.0,38.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.30518509,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:48:150,0.30518509,1.0,1000.0,0.0524918329,32.0,6.0,0.0,257.0,119.0,0.0,32.0,375.0,274.0,0.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:48:200,0.3173924936,1.0,1000.0,0.0524918329,43.0,7.0,0.0,271.0,119.0,0.0,43.0,377.0,274.0,254.0,0.0534073911,0.3344828422,0.3112887918,0.30518509,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:48:250,0.30518509,1.0,1000.0,0.0524918329,37.0,6.0,0.0,215.0,119.0,0.0,37.0,375.0,274.0,194.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:48:300,0.3173924936,1.0,1000.0,0.0524918329,44.0,7.0,0.0,264.0,119.0,0.0,44.0,377.0,274.0,79.0,0.0534073911,0.3344828422,0.3112887918,0.30518509,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:48:350,0.30518509,1.0,1000.0,0.0524918329,40.0,7.0,0.0,309.0,119.0,0.0,40.0,376.0,274.0,383.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:48:400,0.3173924936,1.0,1000.0,0.0524918329,39.0,7.0,0.0,300.0,119.0,0.0,39.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.30518509,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:48:450,0.30518509,1.0,1000.0,0.0524918329,49.0,7.0,0.0,283.0,119.0,0.0,49.0,375.0,273.0,125.0,0.0534073911,0.3332621019,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:48:500,0.3173924936,1.0,1000.0,0.0524918329,40.0,6.0,0.0,259.0,119.0,0.0,40.0,376.0,274.0,217.0,0.0534073911,0.3344828422,0.3112887918,0.30518509,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:48:550,0.30518509,1.0,1000.0,0.0524918329,36.0,6.0,0.0,249.0,119.0,0.0,36.0,374.0,273.0,0.0,0.0534073911,0.3332621019,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:48:600,0.3173924936,1.0,1000.0,0.0524918329,41.0,6.0,0.0,271.0,119.0,0.0,41.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.30518509,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:48:650,0.30518509,1.0,1000.0,0.0524918329,44.0,7.0,0.0,280.0,119.0,0.0,44.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:48:700,0.3173924936,1.0,1000.0,0.0524918329,39.0,6.0,0.0,257.0,119.0,0.0,39.0,376.0,274.0,241.0,0.0534073911,0.3344828422,0.3112887918,0.30518509,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:48:750,0.30518509,1.0,1000.0,0.0524918329,41.0,7.0,0.0,256.0,119.0,0.0,41.0,375.0,274.0,73.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:48:800,0.3173924936,1.0,1000.0,0.0524918329,41.0,6.0,0.0,238.0,119.0,0.0,41.0,377.0,274.0,166.0,0.0534073911,0.3344828422,0.3112887918,0.30518509,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:48:850,0.30518509,1.0,1000.0,0.0524918329,41.0,7.0,0.0,306.0,119.0,0.0,41.0,376.0,274.0,6.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:48:900,0.3173924936,1.0,1000.0,0.0524918329,41.0,7.0,0.0,245.0,119.0,0.0,41.0,376.0,274.0,142.0,0.0534073911,0.3344828422,0.3112887918,0.30518509,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:48:950,0.30518509,1.0,1000.0,0.0524918329,36.0,5.0,0.0,265.0,119.0,0.0,36.0,376.0,274.0,138.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:49:000,0.3173924936,1.0,1000.0,0.0524918329,45.0,7.0,0.0,257.0,119.0,0.0,45.0,377.0,274.0,82.0,0.0534073911,0.3344828422,0.3112887918,0.30518509,0.0076296273,1.19,0.7263405255287286,1.19,0.7263405255287286,0.42,30.396435438093015,,,,,,,,,,,
2024-04-19 20:59:49:050,0.30518509,1.0,1000.0,0.0524918329,44.0,6.0,0.0,215.0,119.0,0.0,44.0,375.0,274.0,130.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:49:100,0.3173924936,1.0,1000.0,0.0524918329,47.0,6.0,0.0,234.0,119.0,0.0,47.0,375.0,274.0,90.0,0.0534073911,0.3344828422,0.3112887918,0.30518509,0.0076296273,,,,,,,,,,,,,,,,,
