,Time,Motor,Brake,Distance,Safety,Door,Resv-1,Resv-2,Resv-3,Kurtosis,SAD,Var,Mean,FFT-Motor Freq,FFT-Motor Mag,E,P2P,Skewness,MAD,FFT-Resv1 Freq,CF,IF,FFT-Resv1 Mag,SF,FFT-Resv2 Freq,FFT-Resv2 Mag
762,2024-04-03 15:19:43:100,11730.0,902.0,0.0,1.0,1.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
763,2024-04-03 15:19:43:150,11731.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
764,2024-04-03 15:19:43:200,11731.0,903.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
765,2024-04-03 15:19:43:250,11730.0,903.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
766,2024-04-03 15:19:43:300,11731.0,902.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
767,2024-04-03 15:19:43:350,11730.0,902.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
768,2024-04-03 15:19:43:400,11730.0,901.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
769,2024-04-03 15:19:43:450,11730.0,901.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
770,2024-04-03 15:19:43:500,11730.0,902.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
771,2024-04-03 15:19:43:550,11730.0,901.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
772,2024-04-03 15:19:43:600,11730.0,901.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
773,2024-04-03 15:19:43:650,11730.0,900.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
774,2024-04-03 15:19:43:700,11730.0,900.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
775,2024-04-03 15:19:43:750,11730.0,900.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
776,2024-04-03 15:19:43:800,11730.0,899.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
777,2024-04-03 15:19:43:850,11730.0,899.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
778,2024-04-03 15:19:43:900,11730.0,898.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
779,2024-04-03 15:19:43:950,11731.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
780,2024-04-03 15:19:44:000,11730.0,898.0,0.0,1.0,3.0,11749.0,11742.0,1.0,16210.0,683.0,2050.0,1367.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,683.0,1367.0,10014.0,0.0,97.0,10014.0
781,2024-04-03 15:19:44:050,11731.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
782,2024-04-03 15:19:44:100,11731.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
783,2024-04-03 15:19:44:150,11730.0,897.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
784,2024-04-03 15:19:44:200,11730.0,897.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
785,2024-04-03 15:19:44:250,11731.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
786,2024-04-03 15:19:44:300,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
787,2024-04-03 15:19:44:350,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
788,2024-04-03 15:19:44:400,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
789,2024-04-03 15:19:44:450,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
790,2024-04-03 15:19:44:500,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
791,2024-04-03 15:19:44:550,11730.0,898.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
792,2024-04-03 15:19:44:600,11731.0,898.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
793,2024-04-03 15:19:44:650,11730.0,898.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
794,2024-04-03 15:19:44:700,11730.0,898.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
795,2024-04-03 15:19:44:750,11730.0,898.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
796,2024-04-03 15:19:44:800,11730.0,899.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
797,2024-04-03 15:19:44:850,11730.0,900.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
798,2024-04-03 15:19:44:900,11730.0,900.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
799,2024-04-03 15:19:44:950,11730.0,900.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
800,2024-04-03 15:19:45:000,11731.0,901.0,0.0,1.0,3.0,11749.0,11743.0,1.0,1953.0,683.0,24707.0,1367.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,683.0,1269.0,10014.0,0.0,97.0,10014.0
801,2024-04-03 15:19:45:050,11731.0,901.0,0.0,1.0,3.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
802,2024-04-03 15:19:45:100,11731.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
803,2024-04-03 15:19:45:150,11731.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
804,2024-04-03 15:19:45:200,11731.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
805,2024-04-03 15:19:45:250,11730.0,903.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
806,2024-04-03 15:19:45:300,11730.0,903.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
807,2024-04-03 15:19:45:350,11730.0,903.0,0.0,1.0,1.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
808,2024-04-03 15:19:45:400,11730.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
809,2024-04-03 15:19:45:450,11730.0,902.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
810,2024-04-03 15:19:45:500,11730.0,902.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
811,2024-04-03 15:19:45:550,11730.0,902.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
812,2024-04-03 15:19:45:600,11730.0,902.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
813,2024-04-03 15:19:45:650,11730.0,901.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
814,2024-04-03 15:19:45:700,11730.0,902.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
815,2024-04-03 15:19:45:750,11730.0,901.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
816,2024-04-03 15:19:45:800,11730.0,901.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
817,2024-04-03 15:19:45:850,11730.0,901.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
818,2024-04-03 15:19:45:900,11730.0,900.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
819,2024-04-03 15:19:45:950,11730.0,900.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
820,2024-04-03 15:19:46:000,11731.0,899.0,0.0,1.0,5.0,11749.0,11742.0,1.0,1953.0,683.0,24707.0,1367.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,683.0,1269.0,10014.0,0.0,97.0,10014.0
821,2024-04-03 15:19:46:050,11731.0,899.0,0.0,1.0,4.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
822,2024-04-03 15:19:46:100,11731.0,899.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
823,2024-04-03 15:19:46:150,11731.0,899.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
824,2024-04-03 15:19:46:200,11730.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
825,2024-04-03 15:19:46:250,11730.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
826,2024-04-03 15:19:46:300,11730.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
827,2024-04-03 15:19:46:350,11730.0,897.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
828,2024-04-03 15:19:46:400,11730.0,897.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
829,2024-04-03 15:19:46:450,11730.0,897.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
830,2024-04-03 15:19:46:500,11730.0,896.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
831,2024-04-03 15:19:46:550,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
832,2024-04-03 15:19:46:600,11730.0,896.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
833,2024-04-03 15:19:46:650,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
834,2024-04-03 15:19:46:700,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
835,2024-04-03 15:19:46:750,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
836,2024-04-03 15:19:46:800,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
837,2024-04-03 15:19:46:850,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
838,2024-04-03 15:19:46:900,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
839,2024-04-03 15:19:46:950,11730.0,898.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
840,2024-04-03 15:19:47:000,11731.0,898.0,0.0,1.0,4.0,11749.0,11742.0,1.0,33789.0,683.0,1855.0,1269.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,683.0,1269.0,10014.0,0.0,97.0,10014.0
841,2024-04-03 15:19:47:050,11731.0,899.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
842,2024-04-03 15:19:47:100,11730.0,900.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
843,2024-04-03 15:19:47:150,11731.0,900.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
844,2024-04-03 15:19:47:200,11730.0,901.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
845,2024-04-03 15:19:47:250,11730.0,901.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
846,2024-04-03 15:19:47:300,11730.0,901.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
847,2024-04-03 15:19:47:350,11730.0,902.0,0.0,1.0,2.0,11748.0,11741.0,1.0,,,,,,,,,,,,,,,,,
848,2024-04-03 15:19:47:400,11730.0,902.0,0.0,1.0,2.0,11748.0,11741.0,1.0,,,,,,,,,,,,,,,,,
849,2024-04-03 15:19:47:450,11730.0,902.0,0.0,1.0,1.0,11748.0,11742.0,1.0,,,,,,,,,,,,,,,,,
850,2024-04-03 15:19:47:500,11730.0,903.0,0.0,1.0,1.0,11748.0,11742.0,1.0,,,,,,,,,,,,,,,,,
851,2024-04-03 15:19:47:550,11730.0,903.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
852,2024-04-03 15:19:47:600,11730.0,903.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
853,2024-04-03 15:19:47:650,11730.0,902.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
854,2024-04-03 15:19:47:700,11730.0,902.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
855,2024-04-03 15:19:47:750,11730.0,902.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
856,2024-04-03 15:19:47:800,11730.0,902.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
857,2024-04-03 15:19:47:850,11730.0,901.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
858,2024-04-03 15:19:47:900,11730.0,901.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
859,2024-04-03 15:19:47:950,11730.0,901.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
860,2024-04-03 15:19:48:000,11730.0,901.0,0.0,1.0,6.0,11749.0,11742.0,1.0,2734.0,683.0,20996.0,1269.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,683.0,1269.0,10013.0,0.0,97.0,10013.0
861,2024-04-03 15:19:48:050,11730.0,901.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
862,2024-04-03 15:19:48:100,11730.0,900.0,0.0,1.0,6.0,11748.0,11741.0,1.0,,,,,,,,,,,,,,,,,
863,2024-04-03 15:19:48:150,11730.0,900.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
864,2024-04-03 15:19:48:200,11731.0,900.0,0.0,1.0,5.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
865,2024-04-03 15:19:48:250,11731.0,899.0,0.0,1.0,4.0,11750.0,11743.0,1.0,,,,,,,,,,,,,,,,,
866,2024-04-03 15:19:48:300,11730.0,899.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
867,2024-04-03 15:19:48:350,11730.0,899.0,0.0,,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
868,2024-04-03 15:19:48:400,11730.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
869,2024-04-03 15:19:48:450,11730.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
870,2024-04-03 15:19:48:500,11730.0,897.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
871,2024-04-03 15:19:48:550,11730.0,897.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
872,2024-04-03 15:19:48:600,11730.0,896.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
873,2024-04-03 15:19:48:650,11731.0,896.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
874,2024-04-03 15:19:48:700,11730.0,896.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
875,2024-04-03 15:19:48:750,11731.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
876,2024-04-03 15:19:48:800,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
877,2024-04-03 15:19:48:850,11731.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
878,2024-04-03 15:19:48:900,11731.0,897.0,0.0,1.0,4.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
879,2024-04-03 15:19:48:950,11731.0,897.0,0.0,1.0,4.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
880,2024-04-03 15:19:49:000,11731.0,897.0,0.0,1.0,4.0,11750.0,11743.0,1.0,18750.0,683.0,41503.0,1269.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,683.0,1269.0,10014.0,0.0,97.0,10014.0
881,2024-04-03 15:19:49:050,11731.0,897.0,0.0,1.0,4.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
882,2024-04-03 15:19:49:100,11731.0,898.0,0.0,1.0,4.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
883,2024-04-03 15:19:49:150,11731.0,898.0,0.0,1.0,4.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
884,2024-04-03 15:19:49:200,11731.0,898.0,0.0,1.0,3.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
885,2024-04-03 15:19:49:250,11731.0,899.0,0.0,1.0,4.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
886,2024-04-03 15:19:49:300,11731.0,899.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
887,2024-04-03 15:19:49:350,11730.0,900.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
888,2024-04-03 15:19:49:400,11731.0,900.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
889,2024-04-03 15:19:49:450,11731.0,901.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
890,2024-04-03 15:19:49:500,11730.0,901.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
891,2024-04-03 15:19:49:550,11730.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
892,2024-04-03 15:19:49:600,11730.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
893,2024-04-03 15:19:49:650,11730.0,902.0,0.0,1.0,1.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
894,2024-04-03 15:19:49:700,11730.0,903.0,0.0,1.0,1.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
895,2024-04-03 15:19:49:750,11730.0,903.0,0.0,1.0,1.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
896,2024-04-03 15:19:49:800,11731.0,903.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
897,2024-04-03 15:19:49:850,11730.0,903.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
898,2024-04-03 15:19:49:900,11730.0,903.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
899,2024-04-03 15:19:49:950,11731.0,902.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
900,2024-04-03 15:19:50:000,11731.0,902.0,0.0,1.0,5.0,11749.0,11742.0,1.0,10058.0,683.0,28222.0,1367.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,683.0,1367.0,10014.0,0.0,97.0,10014.0
901,2024-04-03 15:19:50:050,11731.0,902.0,0.0,1.0,5.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
902,2024-04-03 15:19:50:100,11731.0,901.0,,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
903,2024-04-03 15:19:50:150,11730.0,902.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
904,2024-04-03 15:19:50:200,11731.0,901.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
905,2024-04-03 15:19:50:250,11731.0,900.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
906,2024-04-03 15:19:50:300,11730.0,900.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
907,2024-04-03 15:19:50:350,11730.0,900.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
908,2024-04-03 15:19:50:400,11730.0,899.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
909,2024-04-03 15:19:50:450,11730.0,899.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
910,2024-04-03 15:19:50:500,11730.0,899.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
911,2024-04-03 15:19:50:550,11730.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
912,2024-04-03 15:19:50:600,11730.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
913,2024-04-03 15:19:50:650,11730.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
914,2024-04-03 15:19:50:700,11730.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
915,2024-04-03 15:19:50:750,11730.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
916,2024-04-03 15:19:50:800,11730.0,898.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
917,2024-04-03 15:19:50:850,11730.0,897.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
918,2024-04-03 15:19:50:900,11731.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
919,2024-04-03 15:19:50:950,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
920,2024-04-03 15:19:51:000,11730.0,896.0,0.0,1.0,4.0,11749.0,11742.0,1.0,37988.0,683.0,40429.0,1367.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,683.0,1367.0,10014.0,0.0,97.0,10014.0
921,2024-04-03 15:19:51:050,11731.0,896.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
922,2024-04-03 15:19:51:100,11731.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
923,2024-04-03 15:19:51:150,11731.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
924,2024-04-03 15:19:51:200,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
925,2024-04-03 15:19:51:250,11731.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
926,2024-04-03 15:19:51:300,11730.0,898.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
927,2024-04-03 15:19:51:350,11730.0,898.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
928,2024-04-03 15:19:51:400,11730.0,898.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
929,2024-04-03 15:19:51:450,11730.0,899.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
930,2024-04-03 15:19:51:500,11730.0,899.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
931,2024-04-03 15:19:51:550,11730.0,900.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
932,2024-04-03 15:19:51:600,11730.0,901.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
933,2024-04-03 15:19:51:650,11730.0,901.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
934,2024-04-03 15:19:51:700,11730.0,901.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
935,2024-04-03 15:19:51:750,11730.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
936,2024-04-03 15:19:51:800,11731.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
937,2024-04-03 15:19:51:850,11730.0,902.0,0.0,1.0,1.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
938,2024-04-03 15:19:51:900,11730.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
939,2024-04-03 15:19:51:950,11731.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
940,2024-04-03 15:19:52:000,11731.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,42871.0,683.0,6445.0,1269.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,781.0,16699.0,10014.0,0.0,97.0,10014.0
941,2024-04-03 15:19:52:050,11731.0,903.0,0.0,1.0,2.0,11750.0,11743.0,1.0,,,,,,,,,,,,,,,,,
942,2024-04-03 15:19:52:100,11731.0,902.0,0.0,1.0,4.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
943,2024-04-03 15:19:52:150,11731.0,902.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
944,2024-04-03 15:19:52:200,11731.0,902.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
945,2024-04-03 15:19:52:250,11731.0,901.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
946,2024-04-03 15:19:52:300,11730.0,901.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
947,2024-04-03 15:19:52:350,11730.0,901.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
948,2024-04-03 15:19:52:400,11730.0,900.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
949,2024-04-03 15:19:52:450,11730.0,900.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
950,2024-04-03 15:19:52:500,11730.0,900.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
951,2024-04-03 15:19:52:550,11730.0,900.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
952,2024-04-03 15:19:52:600,11731.0,900.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
953,2024-04-03 15:19:52:650,11731.0,900.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
954,2024-04-03 15:19:52:700,11730.0,899.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
